Unnamed: 0,Región,Comuna,Tipo Remoción en masa,Factor desencadenante,Fecha Evento,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m),Valor
711,Los Lagos,Caleta Estaquilla,Deslizamiento,Precipitaciones,29/08/2015,-73.8350706,-41.39498188,WGS 84/ UTM 18 S,-,1
712,Los Lagos,Caleta Estaquilla,Deslizamiento,Precipitaciones,03/07/2004,-73.8350488,-41.39352246,WGS 84/ UTM 18 S,-,1
713,Los Lagos,Caleta Estaquilla,Deslizamiento,Precipitaciones,15/06/2015,-73.8350488,-41.39352246,WGS 84/ UTM 18 S,-,1
714,Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,06/06/2014,-73.8309446,-41.93736687,WGS 84/ UTM 18 S,-,1
715,Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,20/05/2015,-73.8309336,-41.93731272,WGS 84/ UTM 18 S,-,1
716,Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,02/07/2013,-73.8309209,-41.93734862,WGS 84/ UTM 18 S,-,1
717,Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,02/06/2014,-73.8308852,-41.93732124,WGS 84/ UTM 18 S,-,1
718,Los Lagos,ruta 5 sector cuesta Mechaico,Deslizamiento,Precipitaciones,10/09/2017,-73.8286498,-41.93291225,WGS 84/ UTM 18 S,-,1
719,Los Lagos,ruta 5 sector cuesta Mechaico,Deslizamiento,Precipitaciones,06/05/2014,-73.827809,-41.93272354,WGS 84/ UTM 18 S,-,1
720,Los Lagos,sector San Antonio,Deslizamiento,Precipitaciones,30/05/2013,-73.8262673,-41.86348291,WGS 84/ UTM 18 S,-,1
721,Los Lagos,Yerbaloza,Deslizamiento,Precipitaciones,09/05/2013,-73.8253489,-42.86547171,WGS 84/ UTM 18 S,-,1
722,Los Lagos,ruta 5 sector puente San Antonio,Deslizamiento,Precipitaciones,02/06/2014,-73.8211992,-41.95890995,WGS 84/ UTM 18 S,-,1
723,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.8097417,-42.57664326,WGS 84/ UTM 18 S,-,1
724,Los Lagos,ruta 5 sector Coihuin,Deslizamiento,Precipitaciones,18/04/2015,-73.7889271,-42.74021647,WGS 84/ UTM 18 S,-,1
725,Los Lagos,Caleta Hueyelhue,Deslizamiento,Precipitaciones,09/08/2002,-73.7888791,-40.7083028,WGS 84/ UTM 18 S,-,1
726,Los Lagos,Río Negro,Deslizamiento,Precipitaciones,09/08/2002,-73.7888,-40.7086,WGS 84/ UTM 18 S,,1
727,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.7876817,-42.7138356,WGS 84/ UTM 18 S,-,1
728,Los Lagos,W-853,Deslizamiento,Precipitaciones,25/12/2016,-73.7874322,-42.76363249,WGS 84/ UTM 18 S,-,1
729,Los Lagos,sector Pulpito,Deslizamiento,Precipitaciones,03/05/2013,-73.7873652,-42.76894491,WGS 84/ UTM 18 S,-,1
730,Los Lagos,Población Cardenal Silva Henríquez,Flujo,Precipitaciones,07/03/2001,-73.7855165,-42.46860021,WGS 84/ UTM 18 S,-,1
731,Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.782025,-42.472994,WGS 84/ UTM 18 S,,1
732,Los Lagos,"calle Hullinco, polación Prat 1",Deslizamiento,Precipitaciones,15/06/2017,-73.7819256,-42.47311901,WGS 84/ UTM 18 S,-,1
733,Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.779232,-42.46648,WGS 84/ UTM 18 S,,1
734,Los Lagos,calle Caguach,Deslizamiento,Precipitaciones,15/06/2017,-73.7791081,-42.4666139,WGS 84/ UTM 18 S,-,1
735,Los Lagos,Castro,"Deslizamiento, Flujo",Precipitaciones,15/06/2017,-73.77599,-42.465358,WGS 84/ UTM 18 S,,1
736,Los Lagos,Lomas de Castro - Calle Galvarino Riveros Norte,Deslizamiento,Precipitaciones,15/06/2017,-73.7759169,-42.46558922,WGS 84/ UTM 18 S,-,1
737,Los Lagos,Calle Antonio Quintanilla,Deslizamiento,Precipitaciones,15/06/2017,-73.7739153,-42.46967444,WGS 84/ UTM 18 S,-,1
738,Los Lagos,Castro,Flujo,Precipitaciones,09/03/2001,-73.773733,-42.468042,WGS 84/ UTM 18 S,,1
739,Los Lagos,Puente Gamboa - ruta 5,Deslizamiento,Precipitaciones,15/06/2017,-73.7726551,-42.48187273,WGS 84/ UTM 18 S,-,1
740,Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.772576,-42.481575,WGS 84/ UTM 18 S,,1
741,Los Lagos,calle Pedro Montt,Deslizamiento,Precipitaciones,26/07/2017,-73.7627643,-42.47319292,WGS 84/ UTM 18 S,-,1
742,Los Lagos,Huicha,Deslizamiento,Precipitaciones,02/06/2014,-73.7619518,-42.64680315,WGS 84/ UTM 18 S,-,1
743,Los Lagos,Pedro Montt II,Deslizamiento,Precipitaciones,26/07/2017,-73.76104,-42.47673155,WGS 84/ UTM 18 S,-,1
744,Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Deslizamiento,Precipitaciones,15/06/2017,-73.7605093,-42.48081441,WGS 84/ UTM 18 S,-,1
745,Los Lagos,Castro,Deslizamiento,Precipitaciones,14/06/2017,-73.760509,-42.480814,WGS 84/ UTM 18 S,,1
746,Los Lagos,Pasaje Luiz Espinoza (Sector Miramar),Deslizamiento,Precipitaciones,05/11/2012,-73.7603146,-42.4814337,WGS 84/ UTM 18 S,-,1
747,Los Lagos,Castro,Deslizamiento,Precipitaciones,01/06/2019,-73.760202,-42.48284,WGS 84/ UTM 18 S,,1
748,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.7509073,-42.85086076,WGS 84/ UTM 18 S,-,1
749,Los Lagos,Maicolpué,Deslizamiento,Precipitaciones,01/06/2014,-73.744713,-40.60475628,WGS 84/ UTM 18 S,-,1
750,Los Lagos,San Juan de la Costa,Deslizamiento,Precipitaciones,01/06/2014,-73.7447,-40.6048,WGS 84/ UTM 18 S,,1
751,Los Lagos,San Juan de la Costa,Deslizamiento,Precipitaciones,02/06/2014,-73.7447,-40.6048,WGS 84/ UTM 18 S,,1
752,Los Lagos,Bahia Mansa,Deslizamiento,Precipitaciones,11/06/2020,-73.738506,-40.589171,WGS 84/ UTM 18 S,,1
753,Los Lagos,San Juan de la Costa,Deslizamiento,Precipitaciones,19/07/2015,-73.7358,-40.592,WGS 84/ UTM 18 S,,1
754,Los Lagos,Ruta U-410,Deslizamiento,Precipitaciones,19/07/2015,-73.7357922,-40.59204703,WGS 84/ UTM 18 S,-,1
755,Los Lagos,Bahia Mansa,Deslizamiento,Precipitaciones,19/07/2015,-73.735792,-40.592047,WGS 84/ UTM 18 S,,1
756,Los Lagos,Maicolpué,Flujo,Precipitaciones,06/05/2017,-73.7306714,-40.59537807,WGS 84/ UTM 18 S,-,1
757,Los Lagos,Maicolpué,Flujo,Precipitaciones,13/05/2017,-73.7299576,-40.59500088,WGS 84/ UTM 18 S,-,1
758,Los Lagos,Camino que une Purranque con San Pedro a la altura de Pabilo,Deslizamiento,Precipitaciones,13/08/2006,-73.729266,-40.9584585,WGS 84/ UTM 18 S,-,1
759,Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.717743,-40.545256,WGS 84/ UTM 18 S,-,1
760,Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,01/06/2014,-73.7177425,-40.54525576,WGS 84/ UTM 18 S,-,1
761,Los Lagos,Túnel de Pucatrihue,Caída,Precipitaciones,14/07/2012,-73.7167227,-40.55042438,WGS 84/ UTM 18 S,-,1
762,Los Lagos,Túnel de Pucatrihue,Caída,Precipitaciones,07/07/2017,-73.7167227,-40.55042438,WGS 84/ UTM 18 S,-,1
763,Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.715631,-40.54065,WGS 84/ UTM 18 S,-,1
764,Los Lagos,Pucatrihue,Deslizamiento,Precipitaciones,02/06/2014,-73.715186,-40.523949,WGS 84/ UTM 18 S,-,1
765,Los Lagos,Incopulli,Flujo,Precipitaciones,25/12/2016,-73.7136055,-43.08491027,WGS 84/ UTM 18 S,-,1
766,Los Lagos,puente Butalcura,Deslizamiento,Precipitaciones,07/05/2017,-73.7086083,-42.27983399,WGS 84/ UTM 18 S,-,1
767,Los Lagos,Ancud,Deslizamiento,Precipitaciones,08/05/2017,-73.702974,-42.26007423,WGS 84/ UTM 18 S,,1
768,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.7012559,-42.90740063,WGS 84/ UTM 18 S,-,1
769,Los Lagos,ruta 5 tramo Compu-Quellón,Deslizamiento,Precipitaciones,07/06/2013,-73.697777,-42.88353366,WGS 84/ UTM 18 S,-,1
770,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.6644345,-42.97136271,WGS 84/ UTM 18 S,-,1
771,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,06/09/2013,-73.6637344,-42.36763193,WGS 84/ UTM 18 S,-,1
772,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,28/09/2011,-73.6583115,-42.37649339,WGS 84/ UTM 18 S,-,1
773,Los Lagos,rampa,Deslizamiento,Precipitaciones,03/07/2013,-73.6557583,-42.38173189,WGS 84/ UTM 18 S,-,1
774,Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,06/05/2017,-73.6529367,-42.37336837,WGS 84/ UTM 18 S,-,1
775,Los Lagos,Sector 18 de Septiembre,Deslizamiento,Precipitaciones,23/02/2017,-73.6528638,-42.36939593,WGS 84/ UTM 18 S,-,1
776,Los Lagos,ruta 5,Deslizamiento,Precipitaciones,25/12/2016,-73.645972,-42.74989,WGS 84/ UTM 18 S,-,1
777,Los Lagos,W-853,Deslizamiento,Precipitaciones,25/12/2016,-73.6442603,-42.75274243,WGS 84/ UTM 18 S,-,1
778,Los Lagos,Sector de Saltos de Petrohué,Deslizamiento,Precipitaciones,02/06/2015,-73.6301827,-41.4084,WGS 84/ UTM 18 S,-,1
779,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6296499,-42.97832654,WGS 84/ UTM 18 S,-,1
780,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6278215,-43.10835255,WGS 84/ UTM 18 S,-,1
781,Los Lagos,calle Agustín Gomez García,Caída,Precipitaciones,25/12/2016,-73.6274987,-43.10905105,WGS 84/ UTM 18 S,-,1
782,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6271901,-43.11075825,WGS 84/ UTM 18 S,-,1
783,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.627122,-43.10940672,WGS 84/ UTM 18 S,-,1
784,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6270435,-43.10962189,WGS 84/ UTM 18 S,-,1
785,Los Lagos,calle Agustín Gomez García,Caída,Precipitaciones,25/12/2016,-73.6270427,-43.11075648,WGS 84/ UTM 18 S,-,1
786,Los Lagos,prolongación Gómez García,Deslizamiento,Precipitaciones,01/08/2015,-73.627025,-43.1109994,WGS 84/ UTM 18 S,-,1
787,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6269569,-43.10964787,WGS 84/ UTM 18 S,-,1
788,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6269218,-43.11011569,WGS 84/ UTM 18 S,-,1
789,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6267816,-43.11088842,WGS 84/ UTM 18 S,-,1
790,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.626776,-43.11114048,WGS 84/ UTM 18 S,-,1
791,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6264666,-43.11178511,WGS 84/ UTM 18 S,-,1
792,Los Lagos,calle Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6263407,-43.11191867,WGS 84/ UTM 18 S,-,1
793,Los Lagos,Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6263407,-43.11191867,WGS 84/ UTM 18 S,-,1
794,Los Lagos,Agustín Gomez García,Deslizamiento,Precipitaciones,25/12/2016,-73.6263407,-43.11191867,WGS 84/ UTM 18 S,-,1
795,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6232194,-42.9785105,WGS 84/ UTM 18 S,-,1
796,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.6211989,-42.82283386,WGS 84/ UTM 18 S,-,1
797,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6209479,-42.97862723,WGS 84/ UTM 18 S,-,1
798,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6205801,-42.9786228,WGS 84/ UTM 18 S,-,1
799,Los Lagos,borde costero Quelllón,Caída,Precipitaciones,17/05/2018,-73.6204361,-43.12089738,WGS 84/ UTM 18 S,-,1
800,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6201759,-42.97859992,WGS 84/ UTM 18 S,-,1
801,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6173396,-42.97874579,WGS 84/ UTM 18 S,-,1
802,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.6145447,-42.97595647,WGS 84/ UTM 18 S,-,1
803,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6102272,-42.97489557,WGS 84/ UTM 18 S,-,1
804,Los Lagos,Av. Del Mar,Deslizamiento,Precipitaciones,25/12/2016,-73.6090072,-42.4426025,WGS 84/ UTM 18 S,-,1
805,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6079715,-42.97431885,WGS 84/ UTM 18 S,-,1
806,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6063116,-42.97342517,WGS 84/ UTM 18 S,-,1
807,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.6059224,-42.97328536,WGS 84/ UTM 18 S,-,1
808,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.6053964,-42.97322492,WGS 84/ UTM 18 S,-,1
809,Los Lagos,"Km 43.200, Ruta U-40 (Entre Osorno y Bahía Mansa)",Deslizamiento,Precipitaciones,22/08/2007,-73.6047497,-40.57499864,WGS 84/ UTM 18 S,-,1
810,Los Lagos,Playa Curaco de Vélez,Deslizamiento,Precipitaciones,12/08/2015,-73.6032457,-42.43868698,WGS 84/ UTM 18 S,-,1
811,Los Lagos,Costanera Parque Industrial,Caída,Precipitaciones,25/12/2016,-73.597259,-43.12006626,WGS 84/ UTM 18 S,-,1
812,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5955431,-42.97025886,WGS 84/ UTM 18 S,-,1
813,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.595475,-43.12013442,WGS 84/ UTM 18 S,-,1
814,Los Lagos,San juan de Chadmo,Deslizamiento,Precipitaciones,15/06/2017,-73.5953406,-42.97053553,WGS 84/ UTM 18 S,-,1
815,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5952903,-43.12015016,WGS 84/ UTM 18 S,-,1
816,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5946384,-43.12016917,WGS 84/ UTM 18 S,-,1
817,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5942971,-43.12003891,WGS 84/ UTM 18 S,-,1
818,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.594282,-43.12016479,WGS 84/ UTM 18 S,-,1
819,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5940235,-43.12017962,WGS 84/ UTM 18 S,-,1
820,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5940004,-43.1201163,WGS 84/ UTM 18 S,-,1
821,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5937892,-43.12021276,WGS 84/ UTM 18 S,-,1
822,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5934215,-43.12016322,WGS 84/ UTM 18 S,-,1
823,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5932128,-43.12015165,WGS 84/ UTM 18 S,-,1
824,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5930652,-43.12015884,WGS 84/ UTM 18 S,-,1
825,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5930637,-43.12022185,WGS 84/ UTM 18 S,-,1
826,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5929548,-43.12014847,WGS 84/ UTM 18 S,-,1
827,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5929285,-43.12022019,WGS 84/ UTM 18 S,-,1
828,Los Lagos,Costanera Oriente,Caída,Precipitaciones,25/12/2016,-73.5929285,-43.12022019,WGS 84/ UTM 18 S,-,1
829,Los Lagos,Parque Industrial Oriente,Caída,Precipitaciones,25/12/2016,-73.5927319,-43.12021777,WGS 84/ UTM 18 S,-,1
830,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.592684,-43.12016315,WGS 84/ UTM 18 S,-,1
831,Los Lagos,Parque Industrial Oriente,Deslizamiento,Precipitaciones,25/12/2016,-73.5923024,-43.12018547,WGS 84/ UTM 18 S,-,1
832,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.5829039,-42.66804291,WGS 84/ UTM 18 S,-,1
833,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5821594,-42.86469913,WGS 84/ UTM 18 S,-,1
834,Los Lagos,Detif,Deslizamiento,Precipitaciones,02/09/2017,-73.5806739,-42.6748774,WGS 84/ UTM 18 S,-,1
835,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5786006,-42.86881535,WGS 84/ UTM 18 S,-,1
836,Los Lagos,Muelle Contex,Caída,Precipitaciones,25/12/2016,-73.5766941,-43.11846155,WGS 84/ UTM 18 S,-,1
837,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.5762195,-42.67701042,WGS 84/ UTM 18 S,-,1
838,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5717934,-42.87520527,WGS 84/ UTM 18 S,-,1
839,Los Lagos,Puerto Elvira,Deslizamiento,Precipitaciones,02/06/2014,-73.5667734,-41.80582219,WGS 84/ UTM 18 S,-,1
840,Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.5585812,-43.01183417,WGS 84/ UTM 18 S,-,1
841,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5566221,-43.01846407,WGS 84/ UTM 18 S,-,1
842,Los Lagos,puente Quillaico,Deslizamiento,Precipitaciones,20/07/2012,-73.5499066,-42.28877998,WGS 84/ UTM 18 S,-,1
843,Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.5481934,-43.00066287,WGS 84/ UTM 18 S,-,1
844,Los Lagos,Auchac,Deslizamiento,Precipitaciones,19/05/2012,-73.5401198,-43.02607994,WGS 84/ UTM 18 S,-,1
845,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5325539,-42.88547901,WGS 84/ UTM 18 S,-,1
846,Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.531096,-42.67765628,WGS 84/ UTM 18 S,-,1
847,Los Lagos,Isla Tranqui,Deslizamiento,Precipitaciones,25/12/2017,-73.5253579,-42.94488258,WGS 84/ UTM 18 S,-,1
848,Los Lagos,Apahuén,Deslizamiento,Precipitaciones,11/06/2018,-73.5207691,-42.6787571,WGS 84/ UTM 18 S,-,1
849,Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.5123031,-42.86749565,WGS 84/ UTM 18 S,-,1
850,Los Lagos,Sector Yungay,Deslizamiento,Precipitaciones,25/07/2015,-73.5039411,-42.1428322,WGS 84/ UTM 18 S,-,1
851,Los Lagos,Chilcol,Caída,Precipitaciones,04/04/2016,-73.4787865,-43.12100155,WGS 84/ UTM 18 S,-,1
852,Los Lagos,Puente Sangra,Deslizamiento,Precipitaciones,01/07/2013,-73.4782062,-42.14465515,WGS 84/ UTM 18 S,-,1
853,Los Lagos,Quemchi,Deslizamiento,Precipitaciones,26/06/2017,-73.478188,-42.144424,WGS 84/ UTM 18 S,-,1
854,Los Lagos,Juan Pablo Tocol,Deslizamiento,Precipitaciones,26/06/2018,-73.478088,-42.1445365,WGS 84/ UTM 18 S,-,1
855,Los Lagos,Queilen,Deslizamiento,Precipitaciones,23/08/2017,-73.4777678,-42.88842858,WGS 84/ UTM 18 S,-,1
856,Los Lagos,Aucar,Deslizamiento,Precipitaciones,27/07/2014,-73.4768916,-42.1737364,WGS 84/ UTM 18 S,-,1
857,Los Lagos,Quemchi,Deslizamiento,Precipitaciones,09/06/2020,-73.473176,-42.136143,WGS 84/ UTM 18 S,-,1
858,Los Lagos,camino a la Puntilla,Deslizamiento,Precipitaciones,08/08/2017,-73.4715126,-42.89228942,WGS 84/ UTM 18 S,-,1
859,Los Lagos,Quemchi,Deslizamiento,Precipitaciones,25/07/2015,-73.471388,-42.14234,WGS 84/ UTM 18 S,-,1
860,Los Lagos,Isla Acui,Deslizamiento,Precipitaciones,25/12/2016,-73.4351314,-42.92599874,WGS 84/ UTM 18 S,-,1
861,Los Lagos,Guardiamo,Deslizamiento,Precipitaciones,06/05/2017,-73.4325187,-42.1859812,WGS 84/ UTM 18 S,-,1
862,Los Lagos,Ruta Tenaun-Dalcahue,Deslizamiento,Precipitaciones,05/05/2017,-73.3780093,-42.31763731,WGS 84/ UTM 18 S,-,1
863,Los Lagos,Quilacahuin,Deslizamiento,Precipitaciones,24/08/2017,-73.2370466,-40.35448129,WGS 84/ UTM 18 S,-,1
864,Los Lagos,Ruta U-10,Deslizamiento,Precipitaciones,23/08/2017,-73.2244242,-40.3544503,WGS 84/ UTM 18 S,-,1
865,Los Lagos,rutaU-40 en calle Bellavista,Deslizamiento,Precipitaciones,07/09/2013,-73.1657876,-40.56972624,WGS 84/ UTM 18 S,-,1
866,Los Lagos,Escuela El Rosario,Deslizamiento,Precipitaciones,02/06/2014,-73.1400126,-41.75304996,WGS 84/ UTM 18 S,-,1
867,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-73.139834,-41.753175,WGS 84/ UTM 18 S,-,1
868,Los Lagos,Sector San Rafael,Deslizamiento,Precipitaciones,18/05/2008,-73.1365444,-41.76566589,WGS 84/ UTM 18 S,-,1
869,Los Lagos,21 de mayo (Sur),Deslizamiento,Precipitaciones,02/06/2014,-73.1361071,-41.7658119,WGS 84/ UTM 18 S,-,1
870,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,02/06/2014,-73.136107,-41.765812,WGS 84/ UTM 18 S,-,1
871,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,18/05/2008,-73.136088,-41.765682,WGS 84/ UTM 18 S,-,1
872,Los Lagos,Sector Punta blanca,Deslizamiento,Precipitaciones,18/05/2008,-73.1359945,-41.76928658,WGS 84/ UTM 18 S,-,1
873,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,02/06/2014,-73.135936,-41.765494,WGS 84/ UTM 18 S,-,1
874,Los Lagos,21 de mayo (Norte),Deslizamiento,Precipitaciones,02/06/2014,-73.1359359,-41.7654939,WGS 84/ UTM 18 S,-,1
875,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,18/05/2008,-73.135737,-41.76878,WGS 84/ UTM 18 S,-,1
876,Los Lagos,Arturo Prat,Deslizamiento,Precipitaciones,02/06/2014,-73.1329733,-41.76767939,WGS 84/ UTM 18 S,-,1
877,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,18/05/2008,-73.13225,-41.76732,WGS 84/ UTM 18 S,-,1
878,Los Lagos,Sector Piedraplen,Deslizamiento,Precipitaciones,18/05/2008,-73.1317379,-41.76755122,WGS 84/ UTM 18 S,-,1
879,Los Lagos,Punta Llahuecha,Flujo,Precipitaciones,02/06/2014,-73.1293963,-41.76326204,WGS 84/ UTM 18 S,-,1
880,Los Lagos,Calbuco,Flujo,Precipitaciones,02/06/2014,-73.129334,-41.763259,WGS 84/ UTM 18 S,-,1
881,Los Lagos,Calbuco,Deslizamiento,Precipitaciones,20/05/2008,-73.127704,-41.763513,WGS 84/ UTM 18 S,-,1
882,Los Lagos,Punta Ahuecha,Deslizamiento,Precipitaciones,18/05/2008,-73.1275214,-41.76361877,WGS 84/ UTM 18 S,-,1
883,Los Lagos,"Los Notros,",Deslizamiento,Precipitaciones,15/06/2017,-73.1068652,-40.5680367,WGS 84/ UTM 18 S,-,1
884,Los Lagos,Osorno,Deslizamiento,Precipitaciones,15/06/2017,-73.106728,-40.567863,WGS 84/ UTM 18 S,-,1
885,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-73.048223,-41.526882,WGS 84/ UTM 18 S,-,1
886,Los Lagos,Sector Cuesta Zúñiga-Panitao,Deslizamiento,Precipitaciones,02/06/2014,-73.0475499,-41.52702558,WGS 84/ UTM 18 S,-,1
887,Los Lagos,Km 14 Sector Chinquihue,Deslizamiento,Precipitaciones,04/06/2014,-73.0444119,-41.52257693,WGS 84/ UTM 18 S,-,1
888,Los Lagos,Puerto Montt,"Deslizamiento, Flujo",Precipitaciones,29/11/2019,-73.042348,-41.538943,WGS 84/ UTM 18 S,-,1
889,Los Lagos,"Calle Vicente Perez Rosales nº 673 (Hotel Frutillar, Sector de Frutillar Bajo)",Deslizamiento,Precipitaciones,02/06/2014,-73.0289703,-41.13793821,WGS 84/ UTM 18 S,-,1
890,Los Lagos,Puerto Montt,Flujo,Precipitaciones,02/06/2014,-72.998681,-41.504476,WGS 84/ UTM 18 S,-,1
891,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,04/06/2014,-72.99861,-41.504476,WGS 84/ UTM 18 S,-,1
892,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-72.997916,-41.507228,WGS 84/ UTM 18 S,-,1
893,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,15/06/2017,-72.997641,-41.507253,WGS 84/ UTM 18 S,-,1
894,Los Lagos,"Camino Chinquihue, sector Kochifaz",Deslizamiento,Precipitaciones,15/06/2017,-72.9975779,-41.50735089,WGS 84/ UTM 18 S,-,1
895,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,02/06/2014,-72.997509,-41.507118,WGS 84/ UTM 18 S,-,1
896,Los Lagos,Puerto Montt,Deslizamiento,Precipitaciones,15/06/2017,-72.996731,-41.506841,WGS 84/ UTM 18 S,-,1
897,Los Lagos,"Camino Chinquihue, sector Kochifaz",Deslizamiento,Precipitaciones,15/06/2017,-72.9967309,-41.50684076,WGS 84/ UTM 18 S,-,1
898,Los Lagos,Puerto Montt,"Deslizamiento, Flujo",Precipitaciones,15/06/2017,-72.996333,-41.504938,WGS 84/ UTM 18 S,-,1
899,Los Lagos,"Camino Chinquihue, sector Kochifaz",Deslizamiento,Precipitaciones,15/06/2017,-72.9962019,-41.50495814,WGS 84/ UTM 18 S,-,1
