Región,Comuna,Tipo Remoción en masa,Factor desencadenante,Fecha Evento,Longitud,Latitud,Sistema Georeferencia,Cota (m.s.n.m)
Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.7188541,-41.30272274,WGS 84/ UTM 18 S,-
Los Lagos,Caleta Buill,Deslizamiento,Precipitaciones,03/05/2002,-72.6985336,-42.43466017,WGS 84/ UTM 18 S,-
Los Lagos,Río Pescado,Flujo,Precipitaciones,22/04/2015,-72.6934036,-41.3138431,WGS 84/ UTM 18 S,-
Los Lagos,Chaiten,Flujo,Precipitaciones,03/05/2002,-72.683008,-42.432375,WGS 84/ UTM 18 S,-
Los Lagos,Chaiten,Flujo,Precipitaciones,17/05/2015,-72.6698,-42.925202,WGS 84/ UTM 18 S,-
Los Lagos,Santa Lucía,Flujo,Precipitaciones,17/05/2015,-72.653614,-42.913782,WGS 84/ UTM 18 S,-
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6500558,-41.42199183,WGS 84/ UTM 18 S,-
Los Lagos,Caleta El Manzano,Deslizamiento,Precipitaciones,10/09/2007,-72.6481655,-42.00988014,WGS 84/ UTM 18 S,-
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6481069,-41.40404681,WGS 84/ UTM 18 S,-
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6479679,-41.42314703,WGS 84/ UTM 18 S,-
Los Lagos,Chaiten,Flujo,Precipitaciones,17/05/2015,-72.646633,-42.906262,WGS 84/ UTM 18 S,-
Los Lagos,Caleta La Arena,Deslizamiento,Precipitaciones,15/11/2014,-72.6423596,-41.69212649,WGS 84/ UTM 18 S,-
Los Lagos,Río Blanco Sur,Flujo,Precipitaciones,22/04/2015,-72.6421051,-41.39105341,WGS 84/ UTM 18 S,-
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.6419319,-41.41700699,WGS 84/ UTM 18 S,-
Los Lagos,Río Blanco Sur,Flujo,Precipitaciones,22/04/2015,-72.6410816,-41.39058209,WGS 84/ UTM 18 S,-
Los Lagos,Las Cascadas,Flujo,Precipitaciones,08/01/2017,-72.6323583,-41.0820444,WGS 84/ UTM 18 S,-
Los Lagos,Huilaihué,Deslizamiento,Precipitaciones,10/09/2007,-72.627875,-41.98762,WGS 84/ UTM 18 S,-
Los Lagos,Estero La Máquina,Flujo,Precipitaciones,17/05/2015,-72.6255823,-41.9885124,WGS 84/ UTM 18 S,-
Los Lagos,Estero Queche,Flujo,Precipitaciones,17/05/2015,-72.6166738,-41.96715489,WGS 84/ UTM 18 S,-
Los Lagos,Estero Queche,Deslizamiento,Precipitaciones,20/02/2017,-72.6166738,-41.96715489,WGS 84/ UTM 18 S,-
Los Lagos,Estero Tronador,Flujo,Precipitaciones,17/05/2015,-72.608079,-41.98173666,WGS 84/ UTM 18 S,-
Los Lagos,Estero Tronador,Deslizamiento,Precipitaciones,20/02/2017,-72.608079,-41.98173666,WGS 84/ UTM 18 S,-
Los Lagos,El Abanico,Caída,Precipitaciones,22/07/2017,-72.5969314,-41.13528946,WGS 84/ UTM 18 S,-
Los Lagos,Río del Este,Flujo,Precipitaciones,22/04/2015,-72.5786529,-41.39921891,WGS 84/ UTM 18 S,-
Los Lagos,Río del Este,Flujo,Precipitaciones,22/04/2015,-72.5752247,-41.39104975,WGS 84/ UTM 18 S,-
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.5741081,-41.40434694,WGS 84/ UTM 18 S,-
Los Lagos,Lago Chapo,Flujo,Precipitaciones,02/06/2014,-72.5682899,-41.40029719,WGS 84/ UTM 18 S,-
Los Lagos,Cochamó,Deslizamiento,Precipitaciones,04/10/2017,-72.5041941,-41.72558313,WGS 84/ UTM 18 S,-
Los Lagos,Quiaca,Deslizamiento,Precipitaciones,07/07/2019,-72.490429,-42.166109,WGS 84/ UTM 18 S,-
Los Lagos,Petrohué,Flujo,Precipitaciones,08/01/2017,-72.4652454,-41.18435369,WGS 84/ UTM 18 S,-
Los Lagos,Los Patos,Flujo,Precipitaciones,27/04/2017,-72.4651613,-41.18436985,WGS 84/ UTM 18 S,-
Los Lagos,Los Patos,Flujo,Precipitaciones,10/04/2018,-72.4651553,-41.1842166,WGS 84/ UTM 18 S,-
Los Lagos,Petrohué,Flujo,Precipitaciones,08/01/2017,-72.4646516,-41.18244018,WGS 84/ UTM 18 S,-
Los Lagos,"Petrohué, Los Patos",Flujo,Precipitaciones,20/02/2017,-72.4646516,-41.18244018,WGS 84/ UTM 18 S,-
Los Lagos,Petrohué - El Solitario,Flujo,Precipitaciones,08/01/2017,-72.461966,-41.18036348,WGS 84/ UTM 18 S,-
Los Lagos,"Petrohué, El solitario",Flujo,Precipitaciones,20/02/2017,-72.461966,-41.18036348,WGS 84/ UTM 18 S,-
Los Lagos,Hornopiren,Deslizamiento,Precipitaciones,01/05/2019,-72.454859,-42.137246,WGS 84/ UTM 18 S,-
Los Lagos,Puerto Varas,Flujo,Precipitaciones,02/07/2013,-72.450398,-41.116828,WGS 84/ UTM 18 S,-
Los Lagos,Hornopiren,Flujo,Precipitaciones,01/05/2019,-72.448739,-42.11019,WGS 84/ UTM 18 S,-
Los Lagos,Lago Yelcho,Caída,Precipitaciones,14/05/2018,-72.4466414,-43.21450401,WGS 84/ UTM 18 S,-
Los Lagos,La Ventana,Flujo,Precipitaciones,27/04/2017,-72.4307014,-41.14912792,WGS 84/ UTM 18 S,-
Los Lagos,"Petrohué, La Ventana",Flujo,Precipitaciones,08/01/2017,-72.4305411,-41.14896222,WGS 84/ UTM 18 S,-
Los Lagos,Villa Santa Lucía,Deslizamiento,Precipitaciones,16/12/2017,-72.4251173,-43.36295775,WGS 84/ UTM 18 S,-
Los Lagos,Santa Lucía,"Deslizamiento, Flujo",Precipitaciones,16/12/2017,-72.425117,-43.362958,WGS 84/ UTM 18 S,-
Los Lagos,"El Gringo, La Monja",Flujo,Precipitaciones,04/10/2017,-72.4213542,-41.1462259,WGS 84/ UTM 18 S,-
Los Lagos,"Petrohué, La Monja",Flujo,Precipitaciones,08/01/2017,-72.4212653,-41.14606178,WGS 84/ UTM 18 S,-
Los Lagos,Chaiten,Deslizamiento,Precipitaciones,16/05/2020,-72.42028,-42.996431,WGS 84/ UTM 18 S,-
Los Lagos,Petrohué,Flujo,Precipitaciones,13/08/2017,-72.4127197,-41.14309595,WGS 84/ UTM 18 S,-
Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,02/06/2015,-72.403617,-41.153073,WGS 84/ UTM 18 S,-
Los Lagos,Sierra Santo Domingo (Petrohué),Flujo,Precipitaciones,02/07/2013,-72.4016236,-41.14318829,WGS 84/ UTM 18 S,-
Los Lagos,Hornopiren,deslizamiento,Precipitaciones,01/05/2019,-72.400767,-41.976804,WGS 84/ UTM 18 S,-
Los Lagos,"Petrohué, Camping Petrohué",Flujo,Precipitaciones,08/01/2017,-72.400637,-41.13679824,WGS 84/ UTM 18 S,-
Los Lagos,Villa Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.3722211,-43.38331828,WGS 84/ UTM 18 S,-
Los Lagos,Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.372221,-43.383318,WGS 84/ UTM 18 S,-
Los Lagos,Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.367722,-43.410245,WGS 84/ UTM 18 S,-
Los Lagos,Villa Santa Lucía,Flujo,Precipitaciones,16/12/2017,-72.3677219,-43.41024451,WGS 84/ UTM 18 S,-
Los Lagos,4 km al NE de Villa Santa Lucía. Río Roberto,Deslizamiento,Precipitaciones,30/08/2011,-72.3327021,-43.39604372,WGS 84/ UTM 18 S,-
Los Lagos,Sector La Lobada,Deslizamiento,Precipitaciones,22/08/2017,-72.3095373,-41.48804659,WGS 84/ UTM 18 S,-
Los Lagos,Valle Frío,Deslizamiento,Precipitaciones,02/09/2011,-72.306429,-43.406292,WGS 84/ UTM 18 S,-
Los Lagos,Valle Frío,Deslizamiento,Precipitaciones,30/08/2011,-72.306429,-43.406292,WGS 84/ UTM 18 S,-
Los Lagos,Ralún,Deslizamiento,Precipitaciones,05/05/2020,-72.289743,-41.432212,WGS 84/ UTM 18 S,-
Los Lagos,Río Gol Gol,Deslizamiento,Precipitaciones,28/02/2012,-72.25208,-40.66241301,WGS 84/ UTM 18 S,-
Los Lagos,Cuesta Zapata,Deslizamiento,Precipitaciones,16/12/2012,-72.0618976,-43.35416094,WGS 84/ UTM 18 S,-
Los Lagos,Paso Internacional Cardenal Samore,Flujo,Precipitaciones,01/05/2019,-72.030441,-40.683937,WGS 84/ UTM 18 S,-
Los Lagos,Curva sector Familia Baeza (4 km de Futaleufú),Caída,Precipitaciones,15/09/2017,-71.9210099,-43.21202194,WGS 84/ UTM 18 S,-
Los Lagos,Palena,Deslizamiento,Precipitaciones,11/06/2021,-71.794759,-43.616449,WGS 84/ UTM 18 S,-
Los Lagos,Cuesta Moraga,Deslizamiento,Precipitaciones,08/05/2013,-72.4184,-43.30792686,WGS 84/ UTM 18 S,-
Los Lagos,Correntoso,Flujo,Precipitaciones,22/04/2015,-72.67284699,-41.45223122,WGS 84/ UTM 18 S,-
Los Lagos,Costanera,Deslizamiento,Precipitaciones,26/10/2004,-72.90840181,-41.48339037,WGS 84/ UTM 18 S,-
Los Lagos,Angelmó,Deslizamiento,Precipitaciones,21/06/2004,-72.95842269,-41.48099298,WGS 84/ UTM 18 S,-
Los Lagos,Crucero,Deslizamiento,Precipitaciones,08/05/1974,-72.95971484,-41.47378348,WGS 84/ UTM 18 S,-
Los Lagos,Puerto Varas,Deslizamiento,Precipitaciones,08/05/2013,-72.976843,-41.321199,WGS 84/ UTM 18 S,-
Los Lagos,Camino chinquihue,Deslizamiento,Precipitaciones,21/05/1994,-72.9843803,-41.48976422,WGS 84/ UTM 18 S,-
Los Lagos,Camino Chinquihue,Deslizamiento,Precipitaciones,20/08/1979,-72.98608487,-41.49351389,WGS 84/ UTM 18 S,-
Los Lagos,Km 8 Sector Chinquihue,Deslizamiento,Precipitaciones,04/06/2014,-72.99884035,-41.50759804,WGS 84/ UTM 18 S,-
Los Lagos,Km 8 Sector Chinquihue,Flujo,Precipitaciones,04/06/2014,-72.99884035,-41.50759804,WGS 84/ UTM 18 S,-
Los Lagos,Frutillar,Flujo,Precipitaciones,02/06/2014,-73.029584,-41.135337,WGS 84/ UTM 18 S,-
Los Lagos,W-911,Deslizamiento,Precipitaciones,25/12/2016,-73.55840069,-43.01273238,WGS 84/ UTM 18 S,-
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.55842675,-43.01319196,WGS 84/ UTM 18 S,-
Los Lagos,W-911,Caída,Precipitaciones,25/12/2016,-73.55848398,-43.01231921,WGS 84/ UTM 18 S,-
Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.58284807,-42.66620512,WGS 84/ UTM 18 S,-
Los Lagos,Queilen,Deslizamiento,Precipitaciones,25/12/2016,-73.58443395,-42.8610532,WGS 84/ UTM 18 S,-
Los Lagos,camino San Antonio sector Rio Dulce,Deslizamiento,Precipitaciones,02/06/2014,-73.58458704,-43.11733483,WGS 84/ UTM 18 S,-
Los Lagos,ruta Puqueldón-Detif,Deslizamiento,Precipitaciones,25/12/2016,-73.58495056,-42.66443004,WGS 84/ UTM 18 S,-
Los Lagos,Changuitad,Deslizamiento,Precipitaciones,03/08/2014,-73.61784633,-42.42270768,WGS 84/ UTM 18 S,-
Los Lagos,Capitan Alcazar,Caída,Precipitaciones,25/12/2016,-73.62707846,-43.1174024,WGS 84/ UTM 18 S,-
Los Lagos,Dalcahue,Deslizamiento,Precipitaciones,22/05/2017,-73.65495584,-42.38176751,WGS 84/ UTM 18 S,-
Los Lagos,Putemutun,Deslizamiento,Precipitaciones,24/08/2017,-73.75641684,-42.42572686,WGS 84/ UTM 18 S,-
Los Lagos,Castro,Deslizamiento,Precipitaciones,15/06/2019,-73.758458,-42.469481,WGS 84/ UTM 18 S,-
Los Lagos,Sector El Pulpito,Deslizamiento,Precipitaciones,10/06/2017,-73.78998457,-42.74677453,WGS 84/ UTM 18 S,-
Los Lagos,"calle Caicumeo, sector Altos de Caracoles",Deslizamiento,Precipitaciones,16/05/2015,-73.80484542,-41.88090599,WGS 84/ UTM 18 S,-
Los Lagos,sector Mechaico,Deslizamiento,Precipitaciones,12/05/2014,-73.83084816,-41.93736589,WGS 84/ UTM 18 S,-
Los Lagos,Cuesta La Plata (Colonia Coipomó),Deslizamiento,Precipitaciones,04/05/2002,-73.92545684,-42.03634434,WGS 84/ UTM 18 S,-
Los Lagos,Duhatao,Deslizamiento,Precipitaciones,01/09/2017,-74.04008496,-41.98656358,WGS 84/ UTM 18 S,-
Los Lagos,Castro,"Deslizamiento, Flujo",Precipitaciones,15/06/2017,-73.775917,-42.465589,WGS 84/ UTM 18 S,
Araucanía,Queule,Deslizamiento,Precipitaciones,25/06/2019,-73.211246,-39.9704,WGS 84/ UTM 18 S,-
Araucanía,Queule,Deslizamiento,Precipitaciones,25/06/2019,-73.20886,-39.401731,WGS 84/ UTM 18 S,-
Araucanía,Queule,Deslizamiento,Precipitaciones,25/06/2019,-73.209259,-39.401106,WGS 84/ UTM 18 S,-
Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.230819,-40.168873,WGS 84/ UTM 18 S,-
Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.231406,-40.164655,WGS 84/ UTM 18 S,-
Los Ríos,Futrono,Flujo,Precipitaciones,28/08/2004,-72.235586,-40.160747,WGS 84/ UTM 18 S,-
Los Ríos,Corral,Deslizamiento,Precipitaciones,16/05/2017,-73.428593,-39.886828,WGS 84/ UTM 18 S,-
Los Ríos,Corral,"Deslizamiento, Flujo",Precipitaciones,08/09/2017,-73.564129,-39.929873,WGS 84/ UTM 18 S,-
Los Ríos,Río Bueno,Deslizamiento,Precipitaciones,22/08/2017,-72.960902,-40.340942,WGS 84/ UTM 18 S,-
Los Ríos,Valdivia,"Deslizamiento, Flujo",Precipitaciones,06/08/2018,-73.092488,-39.808533,WGS 84/ UTM 18 S,-
Los Ríos,Valdivia,Caída,Precipitaciones,15/08/2018,-73.399732,-39.875162,WGS 84/ UTM 18 S,-
Los Ríos,Corral,Deslizamiento,Precipitaciones,18/12/2019,-73.427078,-39.872788,WGS 84/ UTM 18 S,-
Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.793458,-39.43657,WGS 84/ UTM 18 S,-
Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.793434,-39.435789,WGS 84/ UTM 18 S,-
Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.792748,-39.435065,WGS 84/ UTM 18 S,-
Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.791887,-39.433701,WGS 84/ UTM 18 S,-
Los Ríos,Lanco,Deslizamiento,Precipitaciones,21/07/2019,-72.790567,-39.432601,WGS 84/ UTM 18 S,-
Los Ríos,San ignacio,Deslizamiento,Precipitaciones,17/06/2020,-73.399506,-39.839599,WGS 84/ UTM 18 S,-
Los Ríos,Niebla,Deslizamiento,Precipitaciones,30/06/2020,-73.393673,-39.873258,WGS 84/ UTM 18 S,-
Los Ríos,Niebla,Deslizamiento,Precipitaciones,30/06/2020,-73.400673,-39.838678,WGS 84/ UTM 18 S,-
Los Ríos,Quiman,"Deslizamiento, Flujo",Precipitaciones,11/07/2020,-72.328006,-40.123587,WGS 84/ UTM 18 S,-
Los Ríos,Niebla,Deslizamiento,Precipitaciones,31/05/2021,-73.399314,-39.873053,WGS 84/ UTM 18 S,-
Los Ríos,Niebla,Deslizamiento,Precipitaciones,21/05/2021,-73.364963,-39.863587,WGS 84/ UTM 18 S,-
Los Ríos,Niebla,Deslizamiento,Precipitaciones,02/06/2021,-73.349661,-39.859613,WGS 84/ UTM 18 S,-
Los Ríos,Panguipulli,"Deslizamiento, Flujo",Precipitaciones,31/05/2021,-72.05264,-39.585103,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Flujo,Precipitaciones,18/06/1999,-73.0194,-36.9128,WGS 84/ UTM 18 S,70
Biobío,Lota,Deslizamiento,Precipitaciones,26/06/2005,-73.1541,-37.0994,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,14/08/2006,-73.1491,-37.0935,WGS 84/ UTM 18 S,68
Biobío,Chiguayante,Flujo,Precipitaciones,12/08/2006,-73.0159,-36.9285,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,12/08/2006,-73.016,-36.9277,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,26/06/2005,-73.0167,-36.9195,WGS 84/ UTM 18 S,70
Biobío,Chiguayante,Flujo,Precipitaciones,23/06/1999,-73.0213,-36.9133,WGS 84/ UTM 18 S,-
Biobío,Concepción,Deslizamiento,Precipitaciones,26/06/2005,-73.0421,-36.8383,WGS 84/ UTM 18 S,149
Biobío,Concepción,Deslizamiento,Precipitaciones,26/06/2005,-73.0399,-36.8122,WGS 84/ UTM 18 S,48
Biobío,Concepción,Deslizamiento,Precipitaciones,22/05/2008,-73.0372,-36.8079,WGS 84/ UTM 18 S,-
Biobío,Talcahuano,Deslizamiento,Precipitaciones,26/06/2005,-73.0997,-36.7666,WGS 84/ UTM 18 S,-
Biobío,Penco,Flujo,Precipitaciones,23/06/1999,-72.9902,-36.7431,WGS 84/ UTM 18 S,-
Biobío,Talcahuano,Deslizamiento,Precipitaciones,13/06/2014,-73.1161,-36.7074,WGS 84/ UTM 18 S,62
Biobío,Lota,Inundación,Precipitaciones,26/06/2005,-73.041,-36.8337,WGS 84/ UTM 18 S,89
Biobío,Lota,Deslizamiento,Precipitaciones,26/06/2005,-73.1541,-37.0994,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,14/08/2006,-73.1491,-37.0935,WGS 84/ UTM 18 S,68
Biobío,Chiguayante,Flujo,Precipitaciones,12/08/2006,-73.0159,-36.9285,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,12/08/2006,-73.016,-36.9277,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,26/06/2005,-73.0167,-36.9195,WGS 84/ UTM 18 S,70
Biobío,Chiguayante,Flujo,Precipitaciones,23/06/1999,-73.0213,-36.9133,WGS 84/ UTM 18 S,-
Biobío,Concepción,Deslizamiento,Precipitaciones,26/06/2005,-73.0421,-36.8383,WGS 84/ UTM 18 S,149
Biobío,Concepción,Deslizamiento,Precipitaciones,26/06/2005,-73.0399,-36.8122,WGS 84/ UTM 18 S,48
Biobío,Concepción,Deslizamiento,Precipitaciones,22/05/2008,-73.0372,-36.8079,WGS 84/ UTM 18 S,-
Biobío,Talcahuano,Deslizamiento,Precipitaciones,26/06/2005,-73.0997,-36.7666,WGS 84/ UTM 18 S,-
Biobío,Penco,Flujo,Precipitaciones,23/06/1999,-72.9902,-36.7431,WGS 84/ UTM 18 S,-
Biobío,Talcahuano,Deslizamiento,Precipitaciones,13/06/2014,-73.1161,-36.7074,WGS 84/ UTM 18 S,62
Biobío,Lota,Inundación,Precipitaciones,26/06/2005,-73.041,-36.8337,WGS 84/ UTM 18 S,89
Biobío,Lebu,Deslizamiento,Precipitaciones,10/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,11/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,12/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,13/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,10/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,11/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,12/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,13/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,10/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,11/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,12/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,13/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,10/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,11/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,12/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,13/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,10/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,11/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,12/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,13/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,10/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,11/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,12/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,13/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,10/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,11/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,12/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,13/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,10/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,11/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,12/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Lebu,Deslizamiento,Precipitaciones,13/07/2006,-73.6567,-37.6132,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,10/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,11/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,12/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Arauco,Deslizamiento,Precipitaciones,13/07/2006,-73.4497,-37.285,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,10/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,11/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,12/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,Santa Juana,Deslizamiento,Precipitaciones,13/07/2006,-72.9575,-37.2143,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,10/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,11/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,12/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,No aplica,Deslizamiento,Precipitaciones,13/07/2006,-73.1826,-37.165,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,10/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,11/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,12/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Lota,Deslizamiento,Precipitaciones,13/07/2006,-73.1475,-37.09,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,10/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,11/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,12/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Hualqui,Deslizamiento,Precipitaciones,13/07/2006,-72.9709,-36.9696,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,10/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,11/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,12/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Chiguayante,Deslizamiento,Precipitaciones,13/07/2006,-73.0097,-36.9409,WGS 84/ UTM 18 S,-
Biobío,Concepción,Deslizamiento,Precipitaciones,25/06/2005,-73.0412,-36.8388,WGS 84/ UTM 18 S,154
Biobío,Penco,Deslizamiento,Precipitaciones,11/08/2006,-73.0065,-36.742,WGS 84/ UTM 18 S,52
Biobío,Concepción,Deslizamiento,Precipitaciones,26/06/2005,-73.0412,-36.8388,WGS 84/ UTM 18 S,154
Biobío,Penco,Deslizamiento,Precipitaciones,12/08/2006,-73.0065,-36.742,WGS 84/ UTM 18 S,52
Biobío,Chiguayante,Deslizamiento,Precipitaciones,09/07/2006,-73.013,-36.9247,WGS 84/ UTM 18 S,50
Biobío,Chiguayante,Flujo,Precipitaciones,09/07/2006,-73.0167,-36.9195,WGS 84/ UTM 18 S,57
Biobío,Tomé,Deslizamiento,Precipitaciones,09/07/2006,-72.9781,-36.5932,WGS 84/ UTM 18 S,40
Biobío,Chiguayante,Deslizamiento,Precipitaciones,11/07/2006,-73.013,-36.9247,WGS 84/ UTM 18 S,50
Biobío,Chiguayante,Flujo,Precipitaciones,11/07/2006,-73.0167,-36.9195,WGS 84/ UTM 18 S,57
Biobío,Tomé,Deslizamiento,Precipitaciones,11/07/2006,-72.9781,-36.5932,WGS 84/ UTM 18 S,40
Biobío,Talcahuano,Caída,Precipitaciones,15/06/1991,-73.1032,-36.7543,WGS 84/ UTM 18 S,-
Biobío,Talcahuano,Caída,Precipitaciones,16/06/1991,-73.1032,-36.7543,WGS 84/ UTM 18 S,-
